585016	2016-Jan-08	 ng 	Zai Lab, a 1.5-year-old, Shanghai, China-based biopharmaceutical company, has raised more than $100 million in Series B funding led by Advantech Capital, with participation from OrbiMed and earlier backers Qiming Ventures, Sequoia Capital China, and TF Capital. More here.
585017	2016-Jan-08	 ng 	Zymeworks, an 11-year-old, Vancouver-based developer of bi-specific antibodies and antibody drug conjugates for the treatment of cancer, autoimmune and inflammatory diseases, has raised $61.5 million in Series A funding co-led by BDC Capital and Lumira Capital. Other investors included Perceptive Advisors, Teralys Capital, Northleaf Venture Catalyst Fund,Brace Pharma Capital, Merlin Nexus and return backers Eli Lilly & Co., Celgene, CTI Life Sciences Fund, and the Fonds de solidarite FTQ. More here.
585018	2016-Jan-08	 nf 	Hamilton Lane, the 17-year-old investment firm, has raised $240 million for its fourth private equity secondaries fund, shows an SEC filing that lists a $1.25 billion target.
585019	2016-Jan-08	 nf 	K2 Global, a seven-month-old, San Francisco-based venture firm that has partners in Silicon Valley and Singapore, is looking to raise up to $100 million for its debut fund, reports Dow Jones VentureWire. The firm is investing in software, Internet and mobile companies. More here.
585501	2016-Jan-13	 ng 	CarTrade, a six-year-old, Mumbai, India-based classified site for car dealers in India, has raised $145 million in new funding led by the Singapore-based investment firm Temasek and March Capital, with participation from returning investor Warburg Pincus.
585502	2016-Jan-13	 ng 	Envelop VR, a 1.5-year-old, Bellevue, Wa.-based virtual reality software company that aims to bring businesses and consumers to immersive computing, has raised Series A funding from GV that brings its total round to $5.5 million. The company had raised earlier Series A funding, back in October, from Madrona Venture Group.
585503	2016-Jan-13	 ng 	Moltin, a 2.5-year-old, Mountain View, Ca.-based company that helps developers build customizable e-commerce solutions using its API, has raised $2 million in seed funding from Frontline Ventures, venture capitalist Gil Dibner’s AngelList Syndicate, Y Combinator, and Funders Club. VentureBeat has more here.
585504	2016-Jan-13	 ng 	Moneybox, a seven-month-old, U.K.-based, yet-to-launch startup that wants to encourage millennials to save and invest, has raised $3 million in funding from Samos Investments and numerous unnamed angel investors. TechCrunch has more here.
585505	2016-Jan-13	 ng 	mParticle, a two-year-old, New York-based startup that helps mobile app-makers consolidate their data, has raised $15 million in Series A funding led by Social + Capital, with participation from earlier backers Bowery Capital, Eniac Ventures and Golden Ventures. TechCrunch has more here.
585506	2016-Jan-13	 ng 	Shape Security, a four-year-old, Mountain View, Ca.-based company whose technology defend websites against attacks from malware, botnets, and scripts, has raised $25 million in Series D funding led by Baseline Ventures. Beijing-based Northern Light Venture Capital also joined the round, alongside earlier investors GV, Kleiner Perkins Caufield & Byers, Norwest Venture Partners, Eric Schmidt’s Tomorrow Ventures and others. The company has raised $91 million in funding to date. Venture Capital Dispatch has more here.
585507	2016-Jan-13	 ng 	SmashFly, an eight-year-old, Concord, Ma.-based startup that manages inbound interest from potential recruits and keeps them engaged with a company with the aim of converting them to an employee, has raised $22 million in Series B funding led by Bessemer Venture Partners. TechCrunch has more here.
585508	2016-Jan-13	 ng 	Zerto, a 6.5-year-old, Boston-based maker of disaster recovery software, has raised $50 million in Series E funding led by Institutional Venture Partners. Other investors in the deal include Access Industries and earlier backers 83North, Battery Ventures, Harmony Partners, RTP Ventures,U.S. Venture Partners, and Mark Leslie.
585509	2016-Jan-13	 nf 	Leaders Fund, a new venture firm with offices in Toronto and Atlanta, Ga., has taken the wraps off a $100 million evergreen fund that it intends to invest in enterprise startups. We talked with the founders yesterday.
585510	2016-Jan-13	 nf 	Netflix CEO Reed Hastings took to Facebook yesteday to announce that he would be personally funding a new $100 million philanthropic fund, focusing exclusively on education-related projects and organizations. TechCrunch has more here.
585511	2016-Jan-13	 nf 	TrueBridge Capital Partners, the Chapel Hill, N.C.-based investment firm, has closed its fourth venture capital fund-of-funds, TrueBridge-Kauffman Fellows Endowment Fund IV, L.P., with $400 million in commitments. It says it had targeted $325 million. More here.
586401	2016-Jan-22	 ng 	BaubleBar, a four-year-old, New York-based fashion jewelry e-commerce startup, has raised $20 million in Series C funding led by earlier backer Accel Partners. Hubert Burda Media, shoe retailer DSW, Simon Venture Group, and earlier backers Aspect Ventures, Burch Creative Capital and Greycroft Partners.
586402	2016-Jan-22	 ng 	Canvs, a five-year-old, New York-based startup that measures emotion on social media, has raised $5.6 million in Series A funding led by KEC Ventures. Other investors in the Series A include Rubicon Venture Capital, Gary Vaynerchuk’s BRaVe Ventures, Social Starts, and Milestone Venture Partners. TechCrunch has more here.
586403	2016-Jan-22	 ng 	FiveStars, a five-year-old, San Francisco-based startup that has built a platform and app to run loyalty programs and shopping analytics for small brick-and-mortar retailers, has raised $50 million in Series C funding led by HarbourVest Partners. Earlier backers Lightspeed Venture Partners, Menlo Ventures, and DCM Ventures also joined the round, which brings the company’s total funding to $92 million. TechCrunch has more here.
586404	2016-Jan-22	 ng 	Ice.com, a 1.5-year-old, Austin, Tex.-based online jewelry marketplace that also aims to educate its customers on their potential purchases, has $2 million in seed funding Maveron, Rivet, Quest, Uj Ventures, and numerous angel investors. TechCrunch has more here.
586405	2016-Jan-22	 ng 	Iterable, a 2.5-year-old, San Francisco-based growth marketing and user engagement platform that passed through the AngelPad accelerator in 2013, has raised $8 million in Series A funding led by CRV, with participation from previous investors. VentureBeat has more here.
586406	2016-Jan-22	 ng 	Jugnoo, a 1.5-year-old, Chandigarh, India-based rickshaw-on-demand service, has raised $5.5 million in Series B funding, including from earlier backers Paytm, the Alibaba-backed billion-dollar mobile payments firm, and Snow Leopard. TechCrunch has more here.
586407	2016-Jan-22	 ng 	LendUp, a three-year-old, San Francisco-based “socially responsible” financial tech company, has raised $150 million in funding from investors, including Susa Ventures, Data Collective, GV, QED, Kapor Capital, Victory Park Capital and SV Angel. More here.
586408	2016-Jan-22	 ng 	LoanHero, a 1.5-year-old, San Diego, Ca.-based online-lender, has raised $2.5 million in new funding, led by Alsop Louie Partners and Mucker Capital. The company has now raised $4.2 million altogether. The San Diego Union-Tribune has more here.
586409	2016-Jan-22	 ng 	Mucosis, a nine-year-old, Groningen, Netherlands-based clinical-stage biotechnology company at work on a vaccine for RSV, a virus that theatens newborns and elderly adults, has raised 3.7 million euros ($4 million) from Wellcome Trust. More here.<
586410	2016-Jan-22	 ng 	Nubo, a 4.5-year-old, Israel-based company whose software enables employees to access company files on their own mobile devices, has raised $7 million in Series A funding led by Magma Venture Partners and Motorola Solutions Venture Capital. TechCrunch has more here.
586411	2016-Jan-22	 ng 	OpenDoor, the two-year-old, San Francisco-based online home-selling service, quietly raised $80 million at a roughly $580 million valuation back in October, led by billionaire Len Blavatnik’s Access Industries. The WSJ has the story here.
586412	2016-Jan-22	 ng 	Roger, a year-old, New York-based walkie-talkie-style voice messaging app created by two former Spotify engineers, has raised $1 million in seed funding led by Social Capital. TechCrunch has more here.
586413	2016-Jan-22	 ng 	Waldo Photos, a new Austin, Tex.-based startup that works with professional photographers to zap photos of you at events, concerts and other events directly to your phone, has raised $5 million in seed funding from Upfront Ventures. TechCrunch has more here.
586414	2016-Jan-22	 nf 	Abingworth, the London-based venture capital firm focused on life sciences, has closed its eleventh fund with $105 million fund. More here.
586415	2016-Jan-22	 nf 	Israeli-American Dovi Frances announced earlier this week that he has raised $50 million for his second fund, SGVC II. Frances previously cofounded a fund with Russian-American billionaire Sergey Grishin that the two called SGVC. According to GeekTime, Frances will be running the new fund alone; he has also bought Grishin out of his position in that first fund. More here.
586701	2016-Jan-25	 ng 	Aircall, a 1.5-year-old, French SaaS startup focused on quick deployment of enterprise phone systems, has raised $2.75 million in new funding led by Balderton Capital, with participation from FundersClub. TechCrunch has more here.
586702	2016-Jan-25	 ng 	DataXu, a 6.5-year-old, Boston-based company that makes programmatic marketing software for brands and agencies, has raised $10 million in new funding led by the U.K.-based, paid-TV giant Sky. The company has now raised roughly $65 million altogether, including from Accomplice, Menlo Ventures, Thomvest Ventures and Flybridge Capital Partners. TechCrunch has more here.
586703	2016-Jan-25	 ng 	HomePolish, a three-year-old, New York-based online platform for booking interior designers, has raised nearly $17 million of a new funding round that could total $21.5 million, according to an SEC filing first flagged by Fortune. New backers include Elephant VC.
586704	2016-Jan-25	 ng 	iROKO, a four-year-old, Nigeria-based online entertainment platform, has raised $12 million in new equity funding from the French cable company Canal+ and earlier backer Kinnevik. TechCrunch has more here.
586705	2016-Jan-25	 ng 	mPrest, a 13-year-old, Israel-based developer of monitoring and control software for the Internet of Things, has raised $20 million in Series A funding co-led by GE Ventures and OurCrowd. More here.
586706	2016-Jan-25	 ng 	Omni-ID, a nearly nine-year-old. Rochester, N.Y.-based maker of UHF RFID tags that work in harsh environments, has raised $21 million in fresh funding from GE Ventures, Stonehenge Growth Equity Partners, and YFY Group of Taiwan, along with earlier backer Trillium International. More here.
586707	2016-Jan-25	 ng 	Oscar, the 2.5-year-old, New York-based healthcare insurance startup, has reportedly authorized the sale of up to $400 million in new shares that are valued at $6.75 each, which — as Fortune’s Dan Primack notes — would give the company a fully-diluted valuation of roughly $2.97 billion. The company has already raised $327 million, including from Google Capital, Khosla Ventures, and Founders Fund, shows Crunchbase; Fidelity Investments is reportedly leading the new round.
586708	2016-Jan-25	 ng 	Prevalent Networks, an 11-year-old, Warren, N.J.-based maker of vendor risk management and cyber threat intelligence analytics software, has raised $8 million in Series B funding from Fulcrum Equity Partners and Spring Mountain Capital. More here.
586709	2016-Jan-25	 ng 	RetraceHealth, a two-year-old, Minneapolis, Mn.-based primary care clinic that relies on video visits to reach patients, has raised an undisclosed amount of funding from Blue Cross and Blue Shield of Minnesota, HealthEast Care System, and McKesson Ventures. More here.
586710	2016-Jan-25	 ng 	Wingz, a two-year-old, San Francisco-based scheduled airport ride startup, has raised $11 million in Series B funding, including from Expedia, Altimeter Capital, and Salesforce CEO Marc Benioff. VentureBeat has more here.
586711	2016-Jan-25	 ng 	WOO Sports, a 2.5-year-old, Boston, Ma.-based company whose tracking devices enable kiteboarders to measure their performance, share results, and compete against their peers, has raised $4.3 million in Series A funding, shows an SEC filing.
586712	2016-Jan-25	 ng 	Assemble.VC, a new, Boston-based venture firm, is targeting $75 million for its debut fund, and its founders — longtime VCs Michael Skok and C.A. Webb — tell BostInno how they’re trying to differentate themselves from their peers.
586713	2016-Jan-25	 ng 	CAVU Ventures, a year-old, New York-based venture firm focused on food and other consumer packaged goods, has closed its debut fund with $156 million, shows an SEC filing first flagged by VentureWire.
586714	2016-Jan-25	 ng 	Origin Ventures, a 16-year-old, Chicago-based early-stage firm, is targeting $100 million for its fourth fund, shows an SEC filing that states the first sale has yet ot occur.
586801	2016-Jan-26	 ng 	5miles, a 1.5-year-old, Dallas and Beijing-based location-centric mobile marketplace app that competes with Craigslist, VarageSale and others, has raised $30 million in new funding led by Blue Lake Capital. IDG, Morningside, SIG-China and individuals who have worked with or invested in Alibaba, also joined the round. The Dallas Morning News has more here.
586802	2016-Jan-26	 ng 	Authorea, a 2.5-year-old, New York-based science collaboration and publishing platform, has raised $1.5 million in funding led by Lux Capital, with participation from the Knight Foundation and earlier backers ff Venture Capital and New York Angels.
586803	2016-Jan-26	 ng 	Cedexis, a six-year-old, Portland, Ore.-based company that helps large enterprises monitor and optimize how their traffic flows from their servers, CDNs and cloud providers to their customers, has raised $22 million in Series B funding. Ginko Ventures led the round, with participation from Foxconn, Nokia Growth Partners, Citrix Systems Ventures and earlier backers Madrona Ventures and Advanced Technology Ventures. The company has now raised $40.2 million altogether. TechCrunch has more here.
586804	2016-Jan-26	 ng 	Codiak Biosciences, a year-old, San Francisco-based developing exosomes as both a therapeutic modality and an advanced diagnostic system, has raised $61 million in Series B funding led by ARCH Venture Partners and Flagship Ventures, with participation from the Alaska Permanent Fund, Alexandria Venture Investments and Fidelity. The company has now raised $92 million altogether. MedCity News has more here.
586805	2016-Jan-26	 ng 	CosmosID, a nine-year-old, Washington, D.C.-based metagenomics startup that has a curated library of roughly 65,000 viruses, bacteria, fungi and parasites that it says can identify in a prepared sample  in minutes, has raised $6 million in Series B funding from undisclosed investors. MedCity News has more here.
586806	2016-Jan-26	 ng 	Eyeota, a three-year-old, Singapore-based ad-targeting and consumer data startup, has raised $7 million in  Series A funding, including from Global Brain Corporation, Infinity Venture Partners, and Project A Ventures. TechCrunch has more here.
586807	2016-Jan-26	 ng 	FaceIt, a three-year-old, London-based platform for competitive e-sports (it enables videogame fans to watch game play online), has raised $15 million in funding co-led by Index Ventures and Anthos Capital, with participation from United Ventures. Variety has more here.
586808	2016-Jan-26	 ng 	Fireglass, a 1.5-year-old, New York-based enterprise network security company, has raised $20 million in Series A funding led by Norwest Venture Partners, Lightspeed Venture Partners, Singtel Innov8, co-founder of Imperva and Trusteer Mickey Boodaei, and co-founder of Trusteer, Rakesh Loonkar. TechCrunch has more here.
586809	2016-Jan-26	 ng 	Grovo, a 5.5-year-old, New York-based online platform focused on enabling users to learn new business skills, has raised $40 million in Series C funding led by earlier backer Accel Partners, with participation from Costanoa Venture Capital, SoftTech VC, Vayner Capital, and investor-operator Greg Waldorf. The company has now raised $65 million altogether. TechCrunch has more here.
586810	2016-Jan-26	 ng 	HopSkipDrive, a year-old, L.A.-based ride service for kids, has raised $10.2 million in Series A funding led by FirstMark Capital, with participation from new investors Greycroft Partners, Pritzker Group Venture Capital, and earlier backers Upfront Ventures, BBG Ventures and 1776. TechCrunch hasmore here.
586811	2016-Jan-26	 ng 	Jan Medical, a 13-year-old, Mountain View, Ca.-based medical device company that makes a non-invasive, portable brain sensing system designed as a rapid aid to help diagnose abnormal neurological conditions like concussion and stroke, has raised $7.5 million in Series C funding from Brainlab, itself a privately held, Munich-based medical technology company. MedCity News hasmore here.
586812	2016-Jan-26	 ng 	Jitterbit, a 10-year-old, Alameda, Ca.-based enterprise software company whose cloud-based app integration platform is used by some 35,000 customers, has raised $20 million in funding led by KKR. TechCrunch has more here.
586813	2016-Jan-26	 ng 	ParkWhiz, a nine-year-old, Chicago-based parking startup, has raised $24 million in Series C funding led by Baird Capital, with participation from Beringea and Jump Capital. The company, which has now raised $36 million altogether, has also just acquired a New-York based competitor, BestParking, for undisclosed terms. TechCrunch has more here.
586814	2016-Jan-26	 ng 	Powerhive, a four-year-old, Berkeley, Ca.-based company that enables the development, financing, and management of renewable solar micrograms in emerging markets, has raised $20 million in Series A funding led by Prelude Ventures, with participation from First Solar, Total Energy Ventures, Tao Capital Partners and Caterpillar Venture Capital, the corporate venture arm of the publicly traded construction giant Caterpillar.
586815	2016-Jan-26	 ng 	Seebo, a 3.5-year-old, Tel Aviv, Israel-based startup that offers an Internet of Things (IoT) end-to-end platform to help companies launch smart products faster, has raised $8.5 million in Series A funding. The round was led by Carmel Ventures, with participation from earlier backers, including TPY Capital. The company has now raised $14 million altogether. TechCrunch has more here.
586816	2016-Jan-26	 ng 	SnapMD, a 2.5-year-old, Glendale, Ca.-based telemedicine startup telemedicine platform that helps physicians conduct scheduled virtual consultations with patients who are receiving ongoing treatment, has raised $5.3 million in fresh funding from Shea Ventures, TYLT Labs, and Whittier Ventures. MedCity News has more here.
586817	2016-Jan-26	 ng 	Vidyard, a 4.5-year-old, Kitchener, Ontario-based startup whose software helps companies use online video to boost sales, has raised $35 million in Series C funding led by Battery Ventures, with participation from earlier backers Bessemer Venture Partners, Salesforce Ventures, OMERS Ventures, iNovia Capital and SoftTech VC. (In fact, the company has released a “Star Wars”-themed video to announce the funding.)
586818	2016-Jan-26	 nf 	Qiming Venture Partners, a 10-year-old, Shanghai, China-based venture firm that was an early investor in smartphone maker Xiaomi, has raised $650 million for its fifth fund, including from Princeton University, reports DealStreetAsia. Qiming closed its fourth fund with $500 million in 2014 and closed its third fund with $450 million in 2011. Last year, the early-stage firm, which backs everything from healthcare to IT to cleantech, also raised a separate, $75 million fund to pack more funding into its breakaway portfolio companies.
586901	2016-Jan-27	 ng 	Adicet Bio, a 1.5-year-old, New York-based developer of cell immunotherapies, has raised $51 million in Series A funding led by OrbiMed Advisors, with participation from Novartis Venture Fund and Pontifax.
586902	2016-Jan-27	 ng 	Branch Metrics, a nearly two-year-old, Palo Alto, Ca.-based “deep linking” company, has raised $35 million in Series B funding led by Founders Fund, with participation from Madrona Venture Group and earlier backers New Enterprise Associates, Pejman Mar Ventures, Cowboy Ventures, Zach Coelius, and Ben Narasin. TechCrunch has more here.
586903	2016-Jan-27	 ng 	Cadre, a nearly two-year-old, New York-based real-estate investing marketplace, has raised $50 million in Series B funding from Goldman Sachs Investment Partners, Founders Fund, Thrive Capital, Ford Foundation, Khosla Ventures, General Catalyst Partners, and SL Green Realty Corp., along with individual investors, family funds and college endowments. The New York Post has more here.
586904	2016-Jan-27	 ng 	Civic, a new, Bay Area-based company whose technology uses the blockchain to secure consumer data, has raised $2.75 million in seed funding, reports VentureSource. The company was founded by Vinny Lingham, co-founder of mobile gift care platform Gyft, which sold to First Data in 2014 for $50 million. He’s taking the wraps off the service this spring.
586905	2016-Jan-27	 ng 	HighQ, a 15-year-old, London-based maker of SaaS collaboration and content management solutions, has raised $50 million in growth equity funding from One Peak Partners, Morgan Stanley Merchant Banking and Goldman Sachs Private Capital. More here.
586906	2016-Jan-27	 ng 	Lever, a 3.5-year-old, San Francisco-based web app for hiring, has raised $20 million in Series B funding led by Scale Venture Partners, with participation from earlier backers Matrix Partners and Index Ventures. Forbes has more here.
586907	2016-Jan-27	 ng 	Moz, an 11-year-old, Seattle-based marketing software maker, has raised $10 million in Series C funding from earlier investor Foundry Group. The company has now raised $29.1 million altogether. More from its CEO, Sarah Bird, here.
586908	2016-Jan-27	 ng 	PanOpen, a nearly three-year-old, New York-based open educational resource platform, has raised $4.5 million in funding fled by Zen Group. More here.
586909	2016-Jan-27	 ng 	PitchBook Data, a nearly nine-year-old, Seattle-based data platform for private equity, venture capital, and M&A pros, has raised $10 million at a $160 million post-money valuation from earlier backer Morningstar, which now owns roughly 20 percent of the company. GeekWire has more here.
586910	2016-Jan-27	 ng 	Savari, an eight-year-old, Santa Clara, Ca.-based startup whose wireless sensor technology and software equips cars and roads with 360-degree situational awareness, even when objects are around corners, has raised $8 million in Series A funding from Delta Electronics Capital Corp, SAIC Capital, and an unnamed strategic investor. Venture Capital Dispatch has more here.
586911	2016-Jan-27	 ng 	StatMuse, a two-year-old, San Francisco-based startup that lets you search for basketball facts and statistics through ordinary “natural” language requests, has raised $10 million in Series A funding from the Walt Disney Company, TechStars, Allen & Co., Greycroft Partners, Promus Ventures, Haas Portman, Deep Fork Capital, and Bee Partners. TechCrunch has more here.
586912	2016-Jan-27	 ng 	Tarveda Therapeutics, a three-year-old, Watertown, Ma.-based biopharmaceutical company that’s developing a new class of targeted anti-cancer medicines to treat patients with solid tumor cancers, has raised $38 million in Series C funding co-led by Novo A/S and return backer New Enterprise Associates. Other investors include Flagship Ventures, NanoDimension and Eminent Venture Capital. The company was known until now as Blend Therapeutics.
586913	2016-Jan-27	 ng 	Vestorly, a four-year-old, New York-based content marketing platform for financial services, has raised $4.1 million in Series A funding led “significantly” by Sigma Prime Ventures. More here.
586914	2016-Jan-27	 ng 	Wevorce, a three-year-old, Bothell, Wa.-based online platform that pairs spouses with trained divorce attorneys, has raised $3 million in Series A funding led by Techstars. More here.
586915	2016-Jan-27	 ng 	The Zebra, a three-year-old, Austin, Tex.-based platform that lets users compare auto insurance quotes in real time, has raised $17 million in Series A funding led by Ballast Point Ventures, with participation from Daher Capital, Mark Cuban, Mike Maples Jr., Simon Nixon, and Silverton Partners. TechCrunch has more here.
586916	2016-Jan-27	 nf 	Rakuten Ventures, the investment arm of one of Japan’s largest Internet companies, has launched a 10 billion yen ($84 million) fund dedicated to the country’s startups. The Japan Fund will focus on promising early- and growth-stage tech companies that can potentially work with businesses in Rakuten‘s ecosystem, which include its e-commerce platform, an online bank, and messaging app Viber. More here.
587101	2016-Jan-29	 ng 	BloomReach, a six-year-old, Mountain View, Ca.-based cloud personalization platform, has raised $56 million in Series D funding from Battery Ventures, Salesforce Ventures, and earlier backers Bain Capital Ventures, Lightspeed Ventures and New Enterprise Associates. VentureBeat hasmore here.
587102	2016-Jan-29	 ng 	College Avenue Student Loans, a two-year-old, Wilmington, De.-based student loan marketplace lender, has raised $20 million in new funding led by Comcast Ventures, with participation from DW Partners and Fenway Summer Ventures. More here.
587103	2016-Jan-29	 ng 	Cronofy, a 2.5-year-old U.K.-based startup that offers a calendar API to help businesses and their customers synchronise calendars, has raised a $1.6 million seed round led by Firestartr and the Amsterdam-based venture capital firm henQ. TechCrunch has more here.
587104	2016-Jan-29	 ng 	FreshMenu, a two-year-old, Bangalore, India-based online food-tech venture that delivers meals prepared at its kitchen facilities, has raised $17 million in Series B funding led by Zodius Technology Fund, with participation from earlier backer Lightspeed Venture Partners. VCCircle has more here.
587105	2016-Jan-29	 ng 	nuTonomy, a two-year-old, Cambridge, Ma.-based maker of advanced software for autonomous vehicles, has raised $3.6 million in seed funding from Signal Ventures, Samsung Ventures, Fontinalis Partners and Steven LaValle, who is a computer science professor at the University of Illinois at Urbana-Champaign.
587106	2016-Jan-29	 ng 	RedMart, a four-year-old, Singapore-based online grocery company, is closing in on a $100 million Series C round, reports TechCrunch. To date, RedMart has raised over $50 million from investors that include Garena, SoftBank Ventures Korea, Visionnaire Ventures, and Facebook co­-founder Eduardo Saverin. More here.
